directorio,secuencia_p,orden,fex_per,ide16,ide5,ide14__1,ide14__2,ide14__3,ide14__4,ide14__5,ide14__6,ide14_2,ide14_3,ide15__1,ide15__2,ide15__3,ide15__4,ide15__5,ide15__6,ide15__7,ide15__8,ide9,ch5__1,ch5__2,ch5__3,ch5__4,ch5__5,ch5__6,ch5__7,ch5__8,ch6,estado,mpio,sm1,sm2,sm3,sm4,sm14,mi27,mi27_1,sm5,sm6,sm7,sm8,sm15,sm16__1,sm16__2,sm16__3,sm16__4,sm16__5,sm16__6,sm17,sd1,ml17,ml18,ml20,sd2,sd3,sd4,sd5,ml21,ml15,ml16__1,ml16__2,ml16__3,ml16__4,ml16__5,ml16__6,ml16__7,ml32__1,ml32__2,ml32__3,ml32__4,ml32__5,ml32__6,ml32__7,ml32__8,ml5,ml6,ml7,ml3_19,ml3_18,ml31,ir7,pd1,pd2,pd3__1,pd3__2,pd3__3,pd3__4,pd3__5,pd3__6,pd3__7,pd3__8,pd3__9,pd3__10,pd3__11,pd4,pd5,pd6,pd7,ide10
7513684,1,7,42.08959087767803,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,1,1,1,0,0,3,14,1403,2022,7,2022,7,6,4,,1,1,8.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,,2.0,2,2,,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,5.0,9.0,1.0,72.0,2,1,2,,,,,,,,,,,,,2,3,1,3,1
7513890,1,1,193.7183669293419,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,4.0,,,,,,,,,1,0,1,1,0,0,0,0,0,1,24,2410,2014,13,2014,13,6,2,,2,1,7.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,2,2,1,1.0,,2,2,,,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,1,5.0,9.0,1.0,48.0,2,2,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,4,1,7,2
7513890,1,2,31.55989639232926,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,5.0,,,,,,,,,2,0,0,0,0,1,1,0,0,2,14,1403,2019,8,2019,8,6,2,,1,1,7.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,3,1,1.0,,2,1,1.0,,4,2,,,,,,,,,,,,,,,,4,,,,,2,2,2,,,,,,,,,,,,,2,4,1,2,3
7513890,1,3,31.55989639232926,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,12.0,,,,,,,,,2,0,1,1,0,0,1,0,0,2,14,1403,2019,8,2019,8,6,2,,1,1,7.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,1,1.0,,2,2,,,1,2,,,,,,,,,,,,,,,,1,4.0,9.0,1.0,48.0,2,2,2,,,,,,,,,,,,,2,3,1,4,2
7513896,1,1,31.55989639232926,2,,,,,,,,,,,,,,,,,,2,0,0,0,1,1,0,0,0,2,21,2123,2018,13,2018,13,6,4,,1,1,7.0,,1,1.0,0.0,0.0,0.0,0.0,0.0,2,3,1,2.0,,2,2,,,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,1,5.0,9.0,1.0,46.0,1,2,1,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2,4,1,11,2
7513896,1,2,51.5602818739932,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2019.0,3.0,,,,,,,,,1,0,0,0,1,1,0,0,0,2,21,2123,2018,13,2018,13,6,4,,1,1,7.0,,1,0.0,0.0,1.0,0.0,0.0,0.0,2,2,1,2.0,,2,2,,,1,2,,,,,,,,,,,,,,,,1,5.0,9.0,1.0,46.0,1,1,2,,,,,,,,,,,,,2,4,1,11,2
7513896,1,3,51.5602818739932,2,,,,,,,,,,,,,,,,,,1,0,1,1,0,0,0,0,0,1,21,2123,2018,13,2018,13,6,4,,1,1,7.0,,1,1.0,0.0,0.0,0.0,0.0,0.0,2,2,1,2.0,,2,1,1.0,,3,2,,,,,,,,,,,,,,,,3,,,,,2,2,2,,,,,,,,,,,,,2,4,1,11,1
7513898,1,1,193.7183669293419,1,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,1,0,0,1,1,0,0,0,0,2,21,2123,2018,12,2023,6,6,4,,2,1,7.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,1,3,1,1.0,,2,2,,,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,5,,,,,2,1,2,,,,,,,,,,,,,1,4,1,7,2
7513967,1,2,31.55989639232926,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2021.0,5.0,,,,,,,,,2,0,1,0,1,1,0,0,0,1,3,301,2019,9,2019,9,6,4,,2,1,7.0,,2,,,,,,,2,3,1,1.0,,2,2,,,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,,,,,1,2,1,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,4,1,7,2
7514155,1,1,120.3508950144404,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2021.0,2.0,,,,,,,,,2,0,0,0,1,1,0,0,0,2,4,407,2017,13,2021,7,6,1,,2,1,7.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,3,1,1.0,,2,1,1.0,,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,4,,,,,1,2,2,,,,,,,,,,,,,2,4,4,1,2
7514629,1,1,174.3563341651072,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,3.0,,,,,,,,,2,0,0,0,1,1,0,0,0,3,21,2123,2021,9,2021,9,6,4,,1,1,7.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,3,1,1.0,,2,1,1.0,,1,2,,,,,,,,,,,,,,,,1,4.0,9.0,1.0,28.0,1,2,2,,,,,,,,,,,,,2,2,1,6,2
7514629,1,3,174.3563341651072,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,3.0,,,,,,,,,2,0,1,1,0,0,0,0,0,1,21,2123,2021,9,2021,9,6,4,,1,1,4.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,1,1.0,,2,2,,,3,2,,,,,,,,,,,,,,,,4,,,,,2,2,2,,,,,,,,,,,,,2,3,1,4,1
7514629,1,4,174.3563341651072,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,3.0,,,,,,,,,2,0,1,1,0,0,0,0,0,1,21,2123,2021,9,2021,9,5,4,,1,1,4.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,1,1.0,,2,2,,,3,2,,,,,,,,,,,,,,,,3,,,,,2,2,2,,,,,,,,,,,,,2,3,1,1,1
7514871,1,2,142.9324705376138,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,9.0,,,,,,,,,2,0,0,0,1,1,0,0,0,4,1,101,2019,10,2019,10,6,4,,1,1,4.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,3,1,1.0,,2,2,,,1,2,,,,,,,,,,,,,,,,1,2.0,2.0,1.0,50.0,2,2,2,,,,,,,,,,,,,1,3,4,11,2
7514903,1,1,163.4122025886281,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2021.0,3.0,,,,,,,,,1,1,0,0,0,0,0,0,0,1,21,2123,2020,6,2020,6,6,4,,1,4,,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,3,2,,5.0,2,2,,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,5.0,2.0,1.0,44.0,1,2,1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,2,2
7514965,1,1,30.53232177166847,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,6.0,,,,,,,,,1,0,0,0,1,0,0,0,0,2,6,605,2022,1,2022,1,6,2,,2,1,2.0,,1,0.0,0.0,1.0,0.0,0.0,0.0,2,1,1,1.0,,2,2,,,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,1,4.0,2.0,1.0,60.0,1,1,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2,4,7,1
7515093,1,1,17.46647012168404,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2021.0,5.0,,,,,,,,,1,0,0,0,1,0,0,0,0,2,17,1708,2019,1,2019,1,1,4,,1,1,7.0,,2,,,,,,,2,2,1,1.0,,2,2,,,1,2,,,,,,,,,,,,,,,,1,5.0,2.0,1.0,55.0,1,2,2,,,,,,,,,,,,,2,2,1,7,2
7515515,1,1,51.5602818739932,2,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,1,0,0,2,24,2411,2019,12,2019,12,6,4,,1,1,1.0,,1,1.0,0.0,0.0,0.0,0.0,0.0,2,3,1,1.0,,2,1,1.0,,1,2,,,,,,,,,,,,,,,,1,5.0,9.0,1.0,36.0,1,2,2,,,,,,,,,,,,,1,4,1,7,3
7515515,1,2,31.55989639232926,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2021.0,5.0,,,,,,,,,2,0,0,0,1,0,1,0,0,2,24,2411,2019,12,2019,12,6,4,,2,1,7.0,,1,1.0,0.0,0.0,0.0,0.0,0.0,2,3,1,1.0,,2,2,,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,,,,,1,2,2,,,,,,,,,,,,,1,4,1,7,3
7515515,1,3,51.5602818739932,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2021.0,5.0,,,,,,,,,1,0,0,0,0,0,1,0,0,1,24,2411,2019,12,2019,12,6,4,,2,1,7.0,,1,1.0,0.0,0.0,0.0,0.0,0.0,2,2,1,1.0,,2,2,,,3,2,,,,,,,,,,,,,,,,1,4.0,9.0,1.0,48.0,2,2,2,,,,,,,,,,,,,1,4,1,7,1
7515818,1,1,142.5661595231013,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,3.0,,,,,,,,,2,0,0,0,1,1,1,0,0,3,14,1405,2021,3,2021,3,6,4,,1,1,4.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,,7.0,2,2,,,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,1,5.0,9.0,1.0,50.0,2,2,1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,3,2,2
7515818,1,2,163.4122025886281,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2021.0,3.0,,,,,,,,,1,0,0,0,1,1,1,0,0,3,14,1405,2021,3,2021,3,6,4,,1,1,7.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,,7.0,2,2,,,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,1,5.0,9.0,1.0,50.0,1,2,1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,4,2,3
7515818,1,3,228.8341830481146,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,3.0,,,,,,,,,2,0,1,1,0,0,1,0,0,3,14,1405,2018,10,2018,10,1,4,,1,1,7.0,,2,,,,,,,2,3,1,2.0,,1,2,,,3,2,,,,,,,,,,,,,,,,1,5.0,1.0,2.0,44.0,1,2,2,,,,,,,,,,,,,2,1,4,7,2
7515818,1,4,290.3491113925531,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,6.0,,,,,,,,,1,0,1,1,1,0,0,0,0,3,14,1405,2018,2,2018,2,1,4,,1,1,7.0,,2,,,,,,,2,3,2,,7.0,2,2,,,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0,9.0,1.0,40.0,1,2,1,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,4,2,2
7515818,1,5,228.8341830481146,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2021.0,5.0,,,,,,,,,2,0,0,0,1,0,1,0,0,3,14,1405,2018,5,2018,5,6,4,,1,1,4.0,,2,,,,,,,2,3,2,,7.0,2,2,,,3,2,,,,,,,,,,,,,,,,4,,,,,2,2,1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,4,2,2
7515820,1,1,290.3491113925531,2,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,1,1,101,2018,3,2023,8,6,4,,1,1,7.0,,1,1.0,0.0,0.0,0.0,0.0,0.0,1,2,1,1.0,,2,2,,,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,1,5.0,9.0,1.0,48.0,1,2,1,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,3,1,4,2
7515820,1,4,163.4122025886281,1,3.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,1,1,0,0,0,2,1,101,2018,4,2018,4,6,4,,1,1,7.0,,1,0.0,0.0,0.0,0.0,1.0,0.0,2,2,1,1.0,,2,2,,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,5.0,9.0,1.0,60.0,2,2,1,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2,1,4,3
7515820,1,5,142.5661595231013,3,,,,,,,,,,,,,,,,,,2,0,0,0,1,1,0,0,0,2,1,101,2018,4,2018,4,6,4,,1,1,1.0,,1,1.0,0.0,0.0,0.0,0.0,0.0,2,3,1,1.0,,2,1,1.0,,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,4,,,,,2,2,1,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,3,4,3
7515875,1,1,142.5661595231013,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2021.0,8.0,,,,,,,,,2,1,0,0,0,0,0,0,0,1,8,814,2018,8,2018,8,6,4,,2,1,4.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,1,2.0,,3,2,,,1,2,,,,,,,,,,,,,,,,1,3.0,3.0,2.0,44.0,1,2,2,,,,,,,,,,,,,2,3,4,11,2
7515934,1,2,683.497239878341,1,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,2,0,0,0,1,1,0,0,0,3,16,1617,2018,1,2018,1,6,6,,3,1,7.0,,2,,,,,,,2,3,1,1.0,,2,1,2.0,6.0,4,2,,,,,,,,,,,,,,,,4,,,,,2,1,2,,,,,,,,,,,,,2,3,4,8,2
7515972,1,1,416.0436483476486,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,3.0,,,,,,,,,1,0,1,0,0,0,0,0,0,2,5,505,2021,11,2021,11,6,4,,1,1,7.0,,1,0.0,1.0,0.0,1.0,0.0,0.0,2,2,2,,7.0,2,2,,,1,2,,,,,,,,,,,,,,,,1,5.0,2.0,1.0,50.0,2,2,2,,,,,,,,,,,,,2,2,1,4,2
7515972,1,2,440.0422047112416,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,3.0,,,,,,,,,2,0,0,0,1,0,0,0,0,2,5,505,2021,11,2021,11,6,4,,1,1,7.0,,1,0.0,1.0,0.0,1.0,0.0,0.0,2,2,1,1.0,,2,2,,,1,2,,,,,,,,,,,,,,,,1,4.0,4.0,1.0,50.0,1,2,2,,,,,,,,,,,,,2,2,1,4,2
7516693,1,1,15.02885418269295,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,0,0,0,1,1,0,0,0,4,1,101,2022,6,2022,6,2,4,,1,4,,,1,0.0,0.0,0.0,1.0,0.0,0.0,2,3,2,,2.0,2,1,2.0,3.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,1,5.0,9.0,1.0,70.0,2,2,1,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1,1,7,2
7516693,1,4,26.65018349746055,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,9.0,,,,,,,,,1,0,1,1,0,0,0,0,0,4,1,101,2022,6,2022,6,6,4,,1,1,7.0,,2,,,,,,,2,2,1,1.0,,2,1,1.0,,3,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,1,5.0,9.0,1.0,35.0,1,1,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,2,4,7,1
7516766,1,1,54.12210618163733,3,,,,,,,,,,,,,,,,,,2,0,0,0,1,1,0,0,0,2,16,1619,2020,6,2020,6,6,4,,2,1,1.0,,1,1.0,0.0,0.0,0.0,0.0,0.0,2,2,1,1.0,,2,2,,,4,2,,,,,,,,,,,,,,,,4,,,,,2,2,2,,,,,,,,,,,,,2,3,1,1,3
7516766,1,2,61.53580274548314,2,,,,,,,,,,,,,,,,,,1,0,0,0,1,1,0,0,0,2,16,1619,2020,6,2020,6,6,4,,2,1,1.0,,1,1.0,0.0,0.0,0.0,0.0,0.0,2,2,1,1.0,,2,2,,,4,2,,,,,,,,,,,,,,,,4,,,,,2,2,2,,,,,,,,,,,,,2,4,1,4,3
7516766,1,3,54.12210618163733,2,,,,,,,,,,,,,,,,,,2,0,1,0,0,0,0,0,0,1,16,1619,2020,6,2020,6,6,4,,2,1,2.0,,2,,,,,,,2,2,1,1.0,,2,2,,,1,2,,,,,,,,,,,,,,,,1,2.0,3.0,1.0,46.0,1,2,2,,,,,,,,,,,,,2,3,1,4,2
7516806,1,1,61.53580274548314,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2019.0,12.0,,,,,,,,,1,1,0,0,0,0,0,0,0,1,25,2513,2019,12,2019,12,6,4,,2,4,,,2,,,,,,,2,2,1,1.0,,2,2,,,1,2,,,,,,,,,,,,,,,,1,5.0,1.0,1.0,40.0,2,2,2,,,,,,,,,,,,,2,3,1,11,3
7517294,1,1,114.6577522713647,1,8.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,6.0,,,,,,,,,2,0,0,0,1,1,0,0,0,3,5,504,2020,13,2020,13,6,2,,1,1,7.0,,2,,,,,,,2,2,1,1.0,,2,2,,,4,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,4,,,,,1,2,2,,,,,,,,,,,,,1,2,2,4,2
7517294,1,3,159.5082318023634,1,8.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,6.0,,,,,,,,,1,0,1,1,0,0,0,0,0,3,5,504,2020,13,2020,13,6,2,,1,1,6.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,1,1.0,,2,2,,,3,2,,,,,,,,,,,,,,,,3,,,,,2,2,2,,,,,,,,,,,,,2,2,3,6,1
7517326,1,4,159.5082318023634,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,11.0,,,,,,,,,1,0,0,0,0,0,1,0,0,2,25,2513,2019,12,2022,12,6,2,,1,1,5.0,,1,1.0,0.0,0.0,0.0,0.0,0.0,2,2,1,1.0,,2,2,,,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,1,5.0,9.0,1.0,36.0,1,2,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2,4,11,3
7517326,1,5,1269.767674143834,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,6.0,,,,,,,,,2,0,0,0,1,0,1,0,0,3,25,2513,2019,8,2019,8,6,2,,1,1,7.0,,1,1.0,0.0,0.0,0.0,0.0,0.0,2,2,1,2.0,,1,1,1.0,,3,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,1,5.0,2.0,2.0,54.0,1,2,1,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,11,2
7517402,1,2,174.3563341651072,1,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2022.0,6.0,,,,,,,,,2,0,0,0,1,1,0,0,0,3,6,605,2019,13,2025,3,6,1,,2,1,7.0,,1,0.0,1.0,1.0,1.0,0.0,0.0,2,2,1,1.0,,2,2,,,4,2,,,,,,,,,,,,,,,,1,5.0,1.0,1.0,68.0,2,2,2,,,,,,,,,,,,,2,3,4,7,2
7517404,1,1,174.3563341651072,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,5.0,,,,,,,,,2,0,0,0,0,1,0,0,0,2,6,605,2023,1,2023,1,6,4,,2,1,4.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,1,1,2.0,,1,2,,,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,1,2.0,5.0,2.0,46.0,1,1,1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,2,4,11,2
7517531,1,1,486.8884287237482,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1,1,0,0,0,2,20,2011,2022,2,2022,2,6,4,,1,1,7.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,,9.0,2,2,,,1,2,,,,,,,,,,,,,,,,1,5.0,1.0,1.0,72.0,2,1,2,,,,,,,,,,,,,1,3,4,2,2
7517531,1,3,174.3563341651072,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,0,0,0,1,1,0,0,0,2,20,2011,2025,2,2025,2,6,4,,1,1,7.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,,9.0,2,2,,,1,2,,,,,,,,,,,,,,,,1,2.0,5.0,1.0,80.0,2,2,1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,3,4,11,2
7517581,1,1,486.8884287237482,2,,,,,,,,,,,,,,,,,,2,0,0,0,0,1,1,0,0,1,21,2114,2013,1,2013,1,5,4,,1,1,1.0,,1,1.0,0.0,0.0,0.0,0.0,0.0,2,3,1,2.0,,2,1,1.0,,4,2,,,,,,,,,,,,,,,,1,5.0,4.0,1.0,72.0,2,2,2,,,,,,,,,,,,,2,3,1,10,2
7517581,1,2,228.6687197461483,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,8.0,,,,,,,,,1,0,0,1,0,0,1,0,0,2,21,2114,2022,6,2022,6,5,4,,1,1,4.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,3,2,,7.0,2,2,,,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,1.0,1.0,35.0,2,2,2,,,,,,,,,,,,,2,3,1,4,1
7517617,1,1,273.8989680535255,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,2.0,,,,,,,,,1,0,0,0,1,0,0,0,0,2,15,1521,2021,8,2024,2,6,4,,1,1,8.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,1,1.0,,2,2,,,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,1,5.0,3.0,1.0,48.0,1,1,2,,,,,,,,,,,,,2,2,3,4,2
7518057,1,2,74.64113240513984,2,,,,,,,,,,,,,,,,,,1,0,1,1,0,0,1,0,0,3,16,1608,2022,13,2022,13,6,2,,1,1,8.0,,1,1.0,1.0,0.0,0.0,0.0,0.0,2,2,1,2.0,,1,2,,,2,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,1,5.0,3.0,2.0,50.0,1,2,2,,,,,,,,,,,,,2,3,4,4,2
7518057,1,5,68.05321319339272,2,,,,,,,,,,,,,,,,,,2,0,0,0,0,1,1,0,0,3,16,1608,2020,13,2020,13,6,2,,1,1,2.0,,1,1.0,0.0,0.0,0.0,0.0,0.0,2,3,1,1.0,,2,1,1.0,,5,2,,,,,,,,,,,,,,,,5,,,,,2,2,2,,,,,,,,,,,,,1,2,3,6,3
7518208,1,2,416.0436483476486,1,3.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,0,0,0,0,0,0,1,13,1310,2018,8,2023,13,6,4,,1,1,4.0,,2,,,,,,,2,2,1,2.0,,1,2,,,1,2,,,,,,,,,,,,,,,,1,5.0,4.0,2.0,48.0,1,2,2,,,,,,,,,,,,,2,3,4,11,2
7518278,1,1,416.0436483476486,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,4.0,,,,,,,,,1,1,0,0,0,0,0,0,0,1,1,101,2022,2,2025,4,1,4,,1,1,7.0,,1,0.0,0.0,1.0,1.0,0.0,0.0,2,1,1,2.0,,2,2,,,1,2,,,,,,,,,,,,,,,,1,5.0,2.0,2.0,40.0,1,1,2,,,,,,,,,,,,,2,3,3,11,2
7518285,1,1,416.0436483476486,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,3.0,,,,,,,,,1,0,0,0,1,1,1,0,0,3,25,2513,2019,7,2025,4,6,2,,1,1,7.0,,1,0.0,0.0,1.0,1.0,0.0,0.0,2,1,1,2.0,,1,2,,,1,2,,,,,,,,,,,,,,,,1,5.0,2.0,2.0,40.0,1,2,2,,,,,,,,,,,,,2,2,1,11,2
7518285,1,2,440.0422047112416,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,3.0,,,,,,,,,2,0,0,1,1,1,0,0,0,3,25,2513,2022,3,2025,4,6,2,,1,1,7.0,,1,0.0,0.0,1.0,1.0,0.0,0.0,2,2,1,2.0,,1,2,,,1,2,,,,,,,,,,,,,,,,1,5.0,2.0,2.0,40.0,1,1,2,,,,,,,,,,,,,2,3,3,11,2
7518285,1,3,416.0436483476486,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,3.0,,,,,,,,,1,0,1,0,0,0,1,0,0,3,25,2513,2019,7,2025,4,5,2,,1,1,2.0,,2,,,,,,,2,1,1,2.0,,2,2,,,3,2,,,,,,,,,,,,,,,,3,,,,,2,2,2,,,,,,,,,,,,,2,3,1,11,1
7518285,1,4,416.0436483476486,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,1.0,,,,,,,,,1,0,0,1,0,0,1,0,0,1,25,2513,2019,7,2025,4,6,2,,1,1,7.0,,2,,,,,,,2,1,1,2.0,,1,2,,,1,2,,,,,,,,,,,,,,,,1,5.0,2.0,2.0,40.0,1,2,2,,,,,,,,,,,,,2,3,3,11,1
